,Geneid,RI-BR1-21,RI-BR2-21,SI-BR1-21,SI-BR2-21
8330,gene:Minc3s04549g36516,0.0,0.0,0.0,0.0
8331,gene:Minc3s01682g25559,7.0,42.0,44.0,246.0
8332,gene:Minc3s01682g25560,0.0,0.0,0.0,2.0
8333,gene:Minc3s01682g25561,0.0,0.0,0.0,0.0
8334,gene:Minc3s01682g25562,0.0,0.0,3.0,1.0
8335,gene:Minc3s01682g25563,0.0,0.0,0.0,1.0
8336,gene:Minc3s01682g25564,0.0,0.0,0.0,0.0
8337,gene:Minc3s01682g25565,0.0,0.0,0.0,0.0
8338,gene:Minc3s01682g25566,0.0,0.0,0.0,3.0
8339,gene:Minc3s01682g25567,0.0,0.0,0.0,0.0
8340,gene:Minc3s00797g17475,0.0,0.0,0.0,0.0
8341,gene:Minc3s00797g17476,0.0,0.0,0.0,0.0
8342,gene:Minc3s00797g17477,0.0,0.0,0.0,0.0
8343,gene:Minc3s00797g17478,0.0,0.0,0.0,0.0
8344,gene:Minc3s00797g17479,0.0,0.0,0.0,0.0
8345,gene:Minc3s00797g17480,0.0,0.0,0.0,3.0
8346,gene:Minc3s00797g17481,0.0,2.0,1.0,5.0
8347,gene:Minc3s00797g17482,0.0,0.0,0.0,1.0
8348,gene:Minc3s00797g17483,0.0,1.0,0.0,0.0
8349,gene:Minc3s00797g17484,0.0,0.0,0.0,1.0
8350,gene:Minc3s00797g17485,0.0,0.0,0.0,0.0
8351,gene:Minc3s00797g17486,1.0,0.0,0.0,0.0
8352,gene:Minc3s01489g24218,0.0,0.0,0.0,0.0
8353,gene:Minc3s01489g24219,0.0,0.0,0.0,8.0
8354,gene:Minc3s01489g24220,0.0,0.0,0.0,0.0
8355,gene:Minc3s01489g24221,0.0,0.0,0.0,0.0
8356,gene:Minc3s01489g24222,0.0,0.0,0.0,0.0
8357,gene:Minc3s01489g24223,0.0,0.0,0.0,0.0
8358,gene:Minc3s01489g24224,0.0,0.0,0.0,0.0
8359,gene:Minc3s01489g24225,0.0,0.0,0.0,0.0
8360,gene:Minc3s01489g24226,0.0,0.0,0.0,0.0
8361,gene:Minc3s01489g24227,0.0,0.0,0.0,0.0
8362,gene:Minc3s09539g43304,0.0,0.0,0.0,0.0
8363,gene:Minc3s09539g43305,0.0,0.0,0.0,0.0
8364,gene:Minc3s09539g43306,0.0,0.0,0.0,0.0
8365,gene:Minc3s03736g34646,0.0,0.0,0.0,0.0
8366,gene:Minc3s03736g34647,0.0,0.0,0.0,0.0
8367,gene:Minc3s03736g34648,0.0,0.0,0.0,1.0
8368,gene:Minc3s03736g34649,0.0,0.0,0.0,0.0
8369,gene:Minc3s01216g21783,0.0,0.0,0.0,0.0
8370,gene:Minc3s01216g21784,0.0,0.0,0.0,0.0
8371,gene:Minc3s01216g21785,0.0,0.0,0.0,0.0
8372,gene:Minc3s01216g21786,0.0,0.0,0.0,0.0
8373,gene:Minc3s01216g21787,0.0,0.0,0.0,0.0
8374,gene:Minc3s01216g21788,0.0,0.0,0.0,0.0
8375,gene:Minc3s01216g21789,0.0,0.0,2.0,2.0
8376,gene:Minc3s01216g21790,0.0,0.0,0.0,0.0
8377,gene:Minc3s01216g21791,0.0,0.0,0.0,1.0
8378,gene:Minc3s01216g21792,0.0,0.0,0.0,0.0
8379,gene:Minc3s02065g28063,0.0,0.0,0.0,0.0
8380,gene:Minc3s02065g28064,0.0,0.0,0.0,0.0
8381,gene:Minc3s02065g28065,0.0,0.0,0.0,0.0
8382,gene:Minc3s02065g28066,1.0,0.0,1.0,4.0
8383,gene:Minc3s02065g28067,0.0,0.0,0.0,0.0
8384,gene:Minc3s02065g28068,0.0,0.0,0.0,9.0
8385,gene:Minc3s02065g28069,0.0,0.0,0.0,0.0
8386,gene:Minc3s02065g28070,0.0,0.0,0.0,2.0
8387,gene:Minc3s02065g28071,0.0,0.0,0.0,0.0
8388,gene:Minc3s01907g27102,0.0,0.0,0.0,4.0
8389,gene:Minc3s01907g27103,0.0,1.0,0.0,4.0
8390,gene:Minc3s01907g27104,0.0,0.0,0.0,0.0
8391,gene:Minc3s01907g27105,0.0,0.0,0.0,0.0
8392,gene:Minc3s01907g27106,0.0,0.0,0.0,0.0
8393,gene:Minc3s01907g27107,0.0,0.0,0.0,0.0
8394,gene:Minc3s01907g27108,0.0,0.0,0.0,0.0
8395,gene:Minc3s01907g27109,0.0,0.0,0.0,0.0
8396,gene:Minc3s01907g27110,0.0,0.0,0.0,0.0
8397,gene:Minc3s01907g27111,0.0,1.0,0.0,0.0
8398,gene:Minc3s00790g17392,0.0,0.0,0.0,0.0
8399,gene:Minc3s00790g17393,0.0,0.0,0.0,0.0
8400,gene:Minc3s00790g17394,0.0,0.0,0.0,0.0
8401,gene:Minc3s00790g17395,0.0,0.0,0.0,0.0
8402,gene:Minc3s00790g17396,0.0,0.0,0.0,0.0
8403,gene:Minc3s11144g44652,0.0,0.0,1.0,19.0
8404,gene:Minc3s00728g16579,0.0,0.0,0.0,0.0
8405,gene:Minc3s00728g16580,0.0,0.0,0.0,0.0
8406,gene:Minc3s00728g16581,0.0,0.0,1.0,2.0
8407,gene:Minc3s00728g16582,0.0,2.0,0.0,2.0
8408,gene:Minc3s00728g16583,0.0,0.0,0.0,0.0
8409,gene:Minc3s00728g16584,0.0,0.0,1.0,0.0
8410,gene:Minc3s00728g16585,0.0,0.0,0.0,0.0
8411,gene:Minc3s00728g16586,0.0,0.0,0.0,0.0
8412,gene:Minc3s00728g16587,0.0,1.0,1.0,2.0
8413,gene:Minc3s00728g16588,0.0,0.0,0.0,0.0
8414,gene:Minc3s00728g16589,0.0,13.0,3.0,0.0
8415,gene:Minc3s11654g45047,0.0,0.0,0.0,0.0
8416,gene:Minc3s03912g35123,0.0,0.0,0.0,0.0
8417,gene:Minc3s02201g28805,0.0,1.0,0.0,1.0
8418,gene:Minc3s02201g28806,0.0,0.0,0.0,0.0
8419,gene:Minc3s02201g28807,0.0,2.0,0.0,5.0
8420,gene:Minc3s02201g28808,0.0,2.0,0.0,0.0
8421,gene:Minc3s02201g28809,0.0,0.0,0.0,0.0
8422,gene:Minc3s02201g28810,0.0,0.0,0.0,0.0
8423,gene:Minc3s02201g28811,0.0,0.0,0.0,0.0
8424,gene:Minc3s02201g28812,0.0,0.0,0.0,0.0
8425,gene:Minc3s02201g28813,0.0,0.0,0.0,0.0
8426,gene:Minc3s03535g34126,0.0,0.0,1.0,1.0
8427,gene:Minc3s03535g34127,1.0,3.0,4.0,5.0
8428,gene:Minc3s03535g34128,0.0,0.0,0.0,0.0
8429,gene:Minc3s03535g34129,0.0,0.0,0.0,0.0
8430,gene:Minc3s06915g40481,0.0,0.0,0.0,0.0
8431,gene:Minc3s06915g40482,0.0,1.0,0.0,0.0
8432,gene:Minc3s03619g34346,0.0,2.0,0.0,5.0
8433,gene:Minc3s07079g40694,0.0,3.0,3.0,2.0
8434,gene:Minc3s03053g32585,0.0,0.0,2.0,0.0
8435,gene:Minc3s03053g32586,0.0,1.0,0.0,5.0
8436,gene:Minc3s09249g43050,0.0,0.0,0.0,1.0
8437,gene:Minc3s03597g34275,0.0,0.0,0.0,0.0
8438,gene:Minc3s03597g34276,0.0,0.0,0.0,0.0
8439,gene:Minc3s03597g34277,0.0,0.0,0.0,0.0
8440,gene:Minc3s02892g31976,0.0,3.0,0.0,1.0
8441,gene:Minc3s02892g31977,0.0,0.0,0.0,0.0
8442,gene:Minc3s02892g31978,0.0,4.0,2.0,7.0
8443,gene:Minc3s02892g31979,0.0,0.0,0.0,1.0
8444,gene:Minc3s02892g31980,4.0,11.0,7.0,70.0
8445,gene:Minc3s02892g31981,0.0,0.0,0.0,1.0
8446,gene:Minc3s02892g31982,1.0,0.0,0.0,0.0
8447,gene:Minc3s04429g36267,0.0,0.0,2.0,13.0
8448,gene:Minc3s04429g36268,0.0,0.0,1.0,2.0
8449,gene:Minc3s02164g28636,0.0,0.0,0.0,0.0
8450,gene:Minc3s02164g28637,0.0,0.0,0.0,0.0
8451,gene:Minc3s02164g28638,0.0,0.0,0.0,0.0
8452,gene:Minc3s02164g28639,0.0,0.0,0.0,0.0
8453,gene:Minc3s02164g28640,0.0,0.0,0.0,0.0
8454,gene:Minc3s02164g28641,0.0,0.0,0.0,0.0
8455,gene:Minc3s07601g41307,0.0,0.0,0.0,0.0
8456,gene:Minc3s04272g35906,1.0,0.0,0.0,0.0
8457,gene:Minc3s08636g42452,0.0,0.0,0.0,0.0
8458,gene:Minc3s00052g02750,0.0,0.0,0.0,0.0
8459,gene:Minc3s00052g02751,0.0,0.0,0.0,0.0
8460,gene:Minc3s00052g02752,0.0,0.0,0.0,0.0
8461,gene:Minc3s00052g02753,0.0,5.0,3.0,6.0
8462,gene:Minc3s00052g02754,0.0,0.0,0.0,0.0
8463,gene:Minc3s00052g02755,0.0,0.0,0.0,1.0
8464,gene:Minc3s00052g02756,0.0,0.0,0.0,3.0
8465,gene:Minc3s00052g02757,0.0,0.0,0.0,6.0
8466,gene:Minc3s00052g02758,0.0,0.0,0.0,0.0
8467,gene:Minc3s00052g02759,0.0,0.0,0.0,2.0
8468,gene:Minc3s00052g02760,1.0,2.0,1.0,6.0
8469,gene:Minc3s00052g02761,0.0,0.0,1.0,8.0
8470,gene:Minc3s00052g02762,0.0,0.0,0.0,0.0
8471,gene:Minc3s00052g02763,0.0,0.0,0.0,9.0
8472,gene:Minc3s00052g02764,0.0,0.0,0.0,5.0
8473,gene:Minc3s00052g02765,0.0,0.0,0.0,4.0
8474,gene:Minc3s00052g02766,0.0,0.0,0.0,8.0
8475,gene:Minc3s00052g02767,0.0,0.0,0.0,0.0
8476,gene:Minc3s00052g02768,0.0,0.0,0.0,0.0
8477,gene:Minc3s00052g02769,0.0,0.0,0.0,0.0
8478,gene:Minc3s00052g02770,0.0,0.0,0.0,3.0
8479,gene:Minc3s00052g02771,0.0,2.0,0.0,2.0
8480,gene:Minc3s00052g02772,0.0,0.0,0.0,1.0
8481,gene:Minc3s00052g02773,0.0,0.0,0.0,0.0
8482,gene:Minc3s00052g02774,0.0,0.0,0.0,0.0
8483,gene:Minc3s00052g02775,0.0,0.0,0.0,0.0
8484,gene:Minc3s00052g02776,0.0,0.0,1.0,0.0
8485,gene:Minc3s00052g02777,0.0,0.0,1.0,3.0
8486,gene:Minc3s00052g02778,0.0,0.0,0.0,0.0
8487,gene:Minc3s00052g02779,0.0,0.0,1.0,1.0
8488,gene:Minc3s00052g02780,0.0,0.0,0.0,5.0
8489,gene:Minc3s00052g02781,0.0,0.0,0.0,0.0
8490,gene:Minc3s00052g02782,0.0,0.0,2.0,6.0
8491,gene:Minc3s00052g02783,0.0,0.0,0.0,1.0
8492,gene:Minc3s00052g02784,0.0,0.0,0.0,0.0
8493,gene:Minc3s00052g02785,0.0,0.0,0.0,0.0
8494,gene:Minc3s00052g02786,0.0,0.0,0.0,0.0
8495,gene:Minc3s00052g02787,0.0,0.0,0.0,1.0
8496,gene:Minc3s00052g02788,0.0,0.0,0.0,1.0
8497,gene:Minc3s00052g02789,0.0,0.0,0.0,0.0
8498,gene:Minc3s00052g02790,0.0,0.0,0.0,0.0
8499,gene:Minc3s00052g02791,0.0,0.0,0.0,0.0
8500,gene:Minc3s00052g02792,0.0,0.0,0.0,0.0
8501,gene:Minc3s00052g02793,0.0,0.0,0.0,0.0
8502,gene:Minc3s00052g02794,0.0,0.0,0.0,0.0
8503,gene:Minc3s00052g02795,0.0,0.0,0.0,0.0
8504,gene:Minc3s00052g02796,0.0,7.0,0.0,53.0
8505,gene:Minc3s00052g02797,0.0,0.0,0.0,0.0
8506,gene:Minc3s00052g02798,0.0,0.0,0.0,0.0
8507,gene:Minc3s01986g27599,0.0,0.0,0.0,0.0
8508,gene:Minc3s01986g27600,0.0,0.0,0.0,0.0
8509,gene:Minc3s01986g27601,0.0,0.0,0.0,0.0
8510,gene:Minc3s01986g27602,0.0,0.0,0.0,0.0
8511,gene:Minc3s01986g27603,0.0,4.0,3.0,9.0
8512,gene:Minc3s01986g27604,0.0,0.0,0.0,2.0
8513,gene:Minc3s01986g27605,0.0,1.0,0.0,10.0
8514,gene:Minc3s01986g27606,0.0,0.0,1.0,0.0
8515,gene:Minc3s09504g43268,0.0,0.0,0.0,1.0
8516,gene:Minc3s09504g43269,0.0,0.0,0.0,1.0
8517,gene:Minc3s10826g44392,0.0,0.0,0.0,0.0
8518,gene:Minc3s10826g44393,0.0,0.0,0.0,0.0
8519,gene:Minc3s01330g22836,0.0,1.0,0.0,0.0
8520,gene:Minc3s01330g22837,0.0,0.0,0.0,3.0
8521,gene:Minc3s01330g22838,0.0,0.0,0.0,0.0
8522,gene:Minc3s01330g22839,0.0,0.0,1.0,8.0
8523,gene:Minc3s01330g22840,0.0,1.0,0.0,10.0
8524,gene:Minc3s01330g22841,0.0,0.0,0.0,0.0
8525,gene:Minc3s01330g22842,0.0,0.0,0.0,0.0
8526,gene:Minc3s01330g22843,0.0,0.0,0.0,0.0
8527,gene:Minc3s01447g23894,1.0,0.0,0.0,0.0
8528,gene:Minc3s01447g23895,0.0,1.0,3.0,7.0
8529,gene:Minc3s01447g23896,0.0,0.0,1.0,4.0
8530,gene:Minc3s01447g23897,0.0,2.0,1.0,20.0
8531,gene:Minc3s01447g23898,0.0,2.0,0.0,0.0
8532,gene:Minc3s01447g23899,0.0,0.0,0.0,0.0
8533,gene:Minc3s01447g23900,0.0,0.0,0.0,0.0
8534,gene:Minc3s01447g23901,0.0,1.0,0.0,10.0
8535,gene:Minc3s00254g08675,0.0,0.0,0.0,0.0
8536,gene:Minc3s00254g08676,0.0,0.0,0.0,11.0
8537,gene:Minc3s00254g08677,0.0,0.0,0.0,16.0
8538,gene:Minc3s00254g08678,0.0,0.0,2.0,0.0
8539,gene:Minc3s00254g08679,0.0,0.0,0.0,2.0
8540,gene:Minc3s00254g08680,0.0,1.0,0.0,1.0
8541,gene:Minc3s00254g08681,0.0,0.0,0.0,0.0
8542,gene:Minc3s00254g08682,0.0,0.0,0.0,0.0
8543,gene:Minc3s00254g08683,0.0,0.0,0.0,2.0
8544,gene:Minc3s00254g08684,0.0,2.0,0.0,0.0
8545,gene:Minc3s00254g08685,0.0,0.0,0.0,13.0
8546,gene:Minc3s00254g08686,0.0,1.0,0.0,1.0
8547,gene:Minc3s00254g08687,0.0,0.0,0.0,0.0
8548,gene:Minc3s00254g08688,0.0,0.0,0.0,0.0
8549,gene:Minc3s00254g08689,0.0,0.0,0.0,0.0
8550,gene:Minc3s00254g08690,0.0,0.0,0.0,2.0
8551,gene:Minc3s00254g08691,0.0,1.0,0.0,0.0
8552,gene:Minc3s00254g08692,0.0,0.0,1.0,0.0
8553,gene:Minc3s00254g08693,0.0,0.0,2.0,2.0
8554,gene:Minc3s00254g08694,0.0,0.0,0.0,0.0
8555,gene:Minc3s00254g08695,0.0,0.0,0.0,0.0
8556,gene:Minc3s00254g08696,0.0,0.0,0.0,8.0
8557,gene:Minc3s00254g08697,1.0,0.0,4.0,15.0
8558,gene:Minc3s00254g08698,0.0,0.0,1.0,0.0
8559,gene:Minc3s00254g08699,0.0,0.0,0.0,0.0
8560,gene:Minc3s00254g08700,0.0,0.0,0.0,0.0
8561,gene:Minc3s00254g08701,0.0,0.0,0.0,0.0
8562,gene:Minc3s00254g08702,0.0,0.0,0.0,0.0
8563,gene:Minc3s00254g08703,0.0,3.0,3.0,3.0
8564,gene:Minc3s00254g08704,0.0,0.0,0.0,5.0
8565,gene:Minc3s00254g08705,0.0,0.0,0.0,0.0
8566,gene:Minc3s00254g08706,0.0,0.0,0.0,1.0
8567,gene:Minc3s06962g40544,0.0,0.0,0.0,0.0
8568,gene:Minc3s06962g40545,0.0,0.0,0.0,0.0
8569,gene:Minc3s00811g17644,1.0,1.0,0.0,0.0
8570,gene:Minc3s00811g17645,0.0,0.0,1.0,2.0
8571,gene:Minc3s00811g17646,0.0,0.0,0.0,0.0
8572,gene:Minc3s00811g17647,4.0,9.0,3.0,6.0
8573,gene:Minc3s00811g17648,0.0,0.0,0.0,2.0
8574,gene:Minc3s00811g17649,0.0,3.0,2.0,4.0
8575,gene:Minc3s00811g17650,0.0,0.0,0.0,0.0
8576,gene:Minc3s00811g17651,0.0,0.0,2.0,6.0
8577,gene:Minc3s00811g17652,0.0,0.0,0.0,0.0
8578,gene:Minc3s00811g17653,0.0,0.0,0.0,0.0
8579,gene:Minc3s00811g17654,0.0,0.0,0.0,0.0
8580,gene:Minc3s00811g17655,0.0,0.0,0.0,2.0
8581,gene:Minc3s00811g17656,0.0,0.0,0.0,9.0
8582,gene:Minc3s00811g17657,0.0,0.0,0.0,0.0
8583,gene:Minc3s06663g40136,0.0,0.0,0.0,0.0
8584,gene:Minc3s06663g40137,0.0,0.0,0.0,0.0
8585,gene:Minc3s06663g40138,0.0,0.0,0.0,0.0
8586,gene:Minc3s06663g40139,0.0,0.0,0.0,0.0
8587,gene:Minc3s08428g42243,0.0,0.0,2.0,5.0
8588,gene:Minc3s08428g42244,0.0,0.0,0.0,0.0
8589,gene:Minc3s03217g33172,0.0,0.0,0.0,2.0
8590,gene:Minc3s03217g33173,0.0,0.0,0.0,0.0
8591,gene:Minc3s03217g33174,0.0,1.0,0.0,2.0
8592,gene:Minc3s03217g33175,0.0,1.0,0.0,3.0
8593,gene:Minc3s03217g33176,0.0,0.0,0.0,0.0
8594,gene:Minc3s03217g33177,2.0,0.0,0.0,1.0
8595,gene:Minc3s10255g43925,0.0,0.0,0.0,0.0
8596,gene:Minc3s10255g43926,0.0,0.0,0.0,0.0
8597,gene:Minc3s10255g43927,0.0,0.0,0.0,0.0
8598,gene:Minc3s08714g42526,0.0,0.0,0.0,0.0
8599,gene:Minc3s03067g32641,0.0,0.0,0.0,2.0
8600,gene:Minc3s03067g32642,0.0,0.0,0.0,0.0
8601,gene:Minc3s03067g32643,0.0,0.0,0.0,0.0
8602,gene:Minc3s11403g44865,0.0,0.0,0.0,0.0
8603,gene:Minc3s11403g44866,0.0,0.0,0.0,0.0
8604,gene:Minc3s03826g34915,0.0,0.0,0.0,0.0
8605,gene:Minc3s12039g45319,0.0,0.0,0.0,0.0
8606,gene:Minc3s00564g14333,0.0,0.0,0.0,0.0
8607,gene:Minc3s00564g14334,0.0,0.0,0.0,0.0
8608,gene:Minc3s00564g14335,0.0,0.0,0.0,2.0
8609,gene:Minc3s00564g14336,0.0,0.0,0.0,0.0
8610,gene:Minc3s00564g14337,0.0,0.0,0.0,3.0
8611,gene:Minc3s00564g14338,0.0,0.0,0.0,0.0
8612,gene:Minc3s00564g14339,0.0,0.0,0.0,0.0
8613,gene:Minc3s00564g14340,0.0,0.0,0.0,0.0
8614,gene:Minc3s00564g14341,0.0,0.0,0.0,0.0
8615,gene:Minc3s04117g35522,0.0,0.0,0.0,0.0
8616,gene:Minc3s03148g32957,0.0,0.0,0.0,0.0
8617,gene:Minc3s06231g39529,0.0,0.0,0.0,0.0
8618,gene:Minc3s06231g39530,0.0,0.0,0.0,0.0
8619,gene:Minc3s03846g34967,0.0,0.0,0.0,0.0
8620,gene:Minc3s04337g36058,0.0,0.0,0.0,0.0
8621,gene:Minc3s04337g36059,0.0,0.0,0.0,0.0
8622,gene:Minc3s01243g22019,0.0,0.0,0.0,0.0
8623,gene:Minc3s01243g22020,0.0,0.0,0.0,0.0
8624,gene:Minc3s01243g22021,0.0,1.0,0.0,0.0
8625,gene:Minc3s01243g22022,0.0,0.0,0.0,1.0
8626,gene:Minc3s01243g22023,0.0,0.0,0.0,2.0
8627,gene:Minc3s01243g22024,0.0,0.0,0.0,0.0
8628,gene:Minc3s01243g22025,0.0,0.0,0.0,1.0
8629,gene:Minc3s01243g22026,0.0,1.0,1.0,0.0
8630,gene:Minc3s01243g22027,0.0,0.0,0.0,0.0
8631,gene:Minc3s01243g22028,0.0,0.0,0.0,0.0
8632,gene:Minc3s01243g22029,0.0,0.0,0.0,0.0
8633,gene:Minc3s01243g22030,0.0,0.0,0.0,0.0
8634,gene:Minc3s01243g22031,0.0,0.0,0.0,0.0
8635,gene:Minc3s01243g22032,0.0,0.0,0.0,1.0
8636,gene:Minc3s01243g22033,0.0,0.0,0.0,0.0
8637,gene:Minc3s08470g42286,0.0,0.0,0.0,10.0
8638,gene:Minc3s06415g39795,0.0,0.0,0.0,0.0
8639,gene:Minc3s06415g39796,0.0,0.0,0.0,0.0
8640,gene:Minc3s06415g39797,0.0,0.0,0.0,0.0
8641,gene:Minc3s03891g35077,0.0,1.0,3.0,7.0
8642,gene:Minc3s03891g35078,0.0,2.0,1.0,3.0
8643,gene:Minc3s03891g35079,0.0,0.0,0.0,1.0
8644,gene:Minc3s07686g41407,0.0,0.0,0.0,0.0
8645,gene:Minc3s07686g41408,0.0,0.0,0.0,0.0
8646,gene:Minc3s02442g30062,0.0,0.0,0.0,2.0
8647,gene:Minc3s02442g30063,0.0,0.0,0.0,0.0
8648,gene:Minc3s07842g41596,0.0,0.0,0.0,0.0
8649,gene:Minc3s04041g35336,0.0,0.0,0.0,0.0
8650,gene:Minc3s04041g35337,0.0,0.0,0.0,0.0
8651,gene:Minc3s04041g35338,0.0,0.0,0.0,0.0
8652,gene:Minc3s07209g40842,0.0,0.0,0.0,0.0
8653,gene:Minc3s07209g40843,0.0,0.0,0.0,0.0
8654,gene:Minc3s07209g40844,0.0,0.0,0.0,0.0
8655,gene:Minc3s07209g40845,0.0,0.0,0.0,0.0
8656,gene:Minc3s10555g44165,0.0,0.0,0.0,0.0
8657,gene:Minc3s11992g45286,0.0,0.0,0.0,0.0
8658,gene:Minc3s08149g41949,0.0,0.0,0.0,0.0
8659,gene:Minc3s00929g18970,0.0,0.0,0.0,0.0
8660,gene:Minc3s00929g18971,0.0,1.0,0.0,3.0
8661,gene:Minc3s00929g18972,0.0,0.0,0.0,0.0
8662,gene:Minc3s00929g18973,0.0,0.0,0.0,0.0
8663,gene:Minc3s00929g18974,0.0,0.0,0.0,4.0
8664,gene:Minc3s00929g18975,0.0,0.0,0.0,0.0
8665,gene:Minc3s00929g18976,0.0,0.0,0.0,0.0
8666,gene:Minc3s00929g18977,0.0,0.0,0.0,0.0
8667,gene:Minc3s00929g18978,0.0,1.0,0.0,0.0
8668,gene:Minc3s00929g18979,0.0,0.0,0.0,0.0
8669,gene:Minc3s00929g18980,0.0,0.0,0.0,0.0
8670,gene:Minc3s00929g18981,0.0,0.0,0.0,0.0
8671,gene:Minc3s00929g18982,0.0,0.0,0.0,0.0
8672,gene:Minc3s00929g18983,0.0,0.0,0.0,2.0
8673,gene:Minc3s00929g18984,0.0,0.0,0.0,2.0
8674,gene:Minc3s00929g18985,0.0,0.0,0.0,12.0
8675,gene:Minc3s00929g18986,0.0,0.0,0.0,0.0
8676,gene:Minc3s00929g18987,0.0,0.0,0.0,0.0
8677,gene:Minc3s00929g18988,0.0,0.0,0.0,0.0
8678,gene:Minc3s10119g43821,0.0,0.0,0.0,0.0
8679,gene:Minc3s07976g41760,0.0,0.0,0.0,0.0
8680,gene:Minc3s08268g42068,0.0,0.0,0.0,0.0
8681,gene:Minc3s11216g44725,0.0,0.0,0.0,0.0
8682,gene:Minc3s08985g42814,0.0,0.0,0.0,0.0
8683,gene:Minc3s08985g42815,0.0,0.0,0.0,0.0
8684,gene:Minc3s09690g43452,0.0,0.0,0.0,0.0
8685,gene:Minc3s02789g31575,0.0,0.0,0.0,3.0
8686,gene:Minc3s02789g31576,0.0,0.0,0.0,0.0
8687,gene:Minc3s02789g31577,0.0,0.0,0.0,0.0
8688,gene:Minc3s02240g29027,0.0,0.0,0.0,0.0
8689,gene:Minc3s02240g29028,0.0,0.0,0.0,0.0
8690,gene:Minc3s02240g29029,0.0,0.0,0.0,5.0
8691,gene:Minc3s02240g29030,0.0,0.0,0.0,0.0
8692,gene:Minc3s11316g44797,0.0,0.0,0.0,0.0
8693,gene:Minc3s11769g45139,0.0,0.0,0.0,0.0
8694,gene:Minc3s02484g30269,0.0,0.0,0.0,0.0
8695,gene:Minc3s02484g30270,0.0,2.0,0.0,0.0
8696,gene:Minc3s02484g30271,0.0,0.0,0.0,1.0
8697,gene:Minc3s02484g30272,0.0,0.0,0.0,0.0
8698,gene:Minc3s01171g21384,0.0,0.0,0.0,2.0
8699,gene:Minc3s01171g21385,0.0,0.0,0.0,1.0
8700,gene:Minc3s01171g21386,0.0,4.0,1.0,9.0
8701,gene:Minc3s01171g21387,0.0,2.0,2.0,28.0
8702,gene:Minc3s01171g21388,0.0,0.0,0.0,6.0
8703,gene:Minc3s01171g21389,0.0,0.0,0.0,4.0
8704,gene:Minc3s04605g36641,0.0,1.0,0.0,2.0
8705,gene:Minc3s04605g36642,0.0,0.0,0.0,9.0
8706,gene:Minc3s04605g36643,0.0,0.0,0.0,3.0
8707,gene:Minc3s04605g36644,2.0,1.0,0.0,1.0
8708,gene:Minc3s04605g36645,0.0,0.0,2.0,0.0
8709,gene:Minc3s06827g40370,0.0,0.0,0.0,0.0
8710,gene:Minc3s09193g43003,0.0,0.0,0.0,0.0
8711,gene:Minc3s07820g41570,0.0,0.0,0.0,0.0
8712,gene:Minc3s00269g09025,0.0,0.0,0.0,2.0
8713,gene:Minc3s00269g09026,0.0,0.0,0.0,0.0
8714,gene:Minc3s00269g09027,0.0,0.0,0.0,0.0
8715,gene:Minc3s00269g09028,0.0,0.0,0.0,0.0
8716,gene:Minc3s00269g09029,0.0,0.0,0.0,0.0
8717,gene:Minc3s00269g09030,0.0,6.0,0.0,0.0
8718,gene:Minc3s00269g09031,0.0,0.0,0.0,1.0
8719,gene:Minc3s00269g09032,0.0,0.0,0.0,0.0
8720,gene:Minc3s00269g09033,0.0,0.0,1.0,0.0
8721,gene:Minc3s00269g09034,0.0,0.0,0.0,0.0
8722,gene:Minc3s00269g09035,0.0,0.0,0.0,1.0
8723,gene:Minc3s00269g09036,0.0,1.0,1.0,5.0
8724,gene:Minc3s00269g09037,0.0,3.0,0.0,0.0
8725,gene:Minc3s00269g09038,0.0,0.0,0.0,0.0
8726,gene:Minc3s00269g09039,0.0,0.0,0.0,0.0
8727,gene:Minc3s00269g09040,0.0,0.0,0.0,0.0
8728,gene:Minc3s00269g09041,0.0,0.0,0.0,0.0
8729,gene:Minc3s00269g09042,0.0,0.0,0.0,1.0
8730,gene:Minc3s04342g36070,0.0,0.0,0.0,0.0
8731,gene:Minc3s04342g36071,0.0,0.0,0.0,0.0
8732,gene:Minc3s09533g43295,0.0,0.0,0.0,0.0
8733,gene:Minc3s09533g43296,0.0,0.0,0.0,0.0
8734,gene:Minc3s02345g29574,0.0,0.0,0.0,0.0
8735,gene:Minc3s02345g29575,0.0,0.0,0.0,0.0
8736,gene:Minc3s02345g29576,0.0,0.0,0.0,0.0
8737,gene:Minc3s02345g29577,0.0,0.0,0.0,0.0
8738,gene:Minc3s02345g29578,0.0,0.0,1.0,3.0
8739,gene:Minc3s08301g42113,0.0,0.0,0.0,0.0
8740,gene:Minc3s08078g41879,0.0,0.0,0.0,0.0
8741,gene:Minc3s09135g42957,0.0,0.0,0.0,0.0
8742,gene:Minc3s09135g42958,0.0,0.0,0.0,0.0
8743,gene:Minc3s05464g38290,0.0,0.0,0.0,0.0
8744,gene:Minc3s05464g38291,0.0,0.0,0.0,0.0
8745,gene:Minc3s06478g39877,0.0,0.0,0.0,0.0
8746,gene:Minc3s06478g39878,0.0,0.0,0.0,0.0
8747,gene:Minc3s07224g40862,0.0,4.0,0.0,3.0
8748,gene:Minc3s07224g40863,0.0,0.0,0.0,1.0
8749,gene:Minc3s09824g43565,0.0,0.0,0.0,0.0
8750,gene:Minc3s09824g43566,0.0,0.0,0.0,0.0
8751,gene:Minc3s01793g26346,0.0,0.0,0.0,0.0
